Id,Predicted
6198,493.1950378417969
6417,674.1328125
7054,526.4092407226562
9628,710.9338989257812
10283,794.9026489257812
10660,313.3625793457031
12778,365.2720642089844
15267,734.6986083984375
17648,323.54705810546875
20377,797.4434814453125
21710,438.59307861328125
23832,813.8001098632812
24693,852.0508422851562
28920,396.4393310546875
29889,644.2341918945312
30186,406.6134033203125
30596,540.6138305664062
30815,496.1094055175781
30958,330.2171325683594
31401,440.91162109375
32452,880.8125610351562
33885,558.990966796875
34012,438.41632080078125
37794,783.9019165039062
38858,452.2061767578125
38961,240.03701782226562
39912,428.379150390625
43686,534.8895874023438
43792,257.9100341796875
44405,439.320556640625
44821,397.95086669921875
45083,392.9580078125
45315,304.6213684082031
47093,551.8418579101562
47190,552.216064453125
47549,703.8157348632812
49333,651.0829467773438
50669,392.1590881347656
53294,459.3023986816406
54019,358.3246765136719
54558,477.1209716796875
55170,439.2032470703125
55846,369.6378173828125
56337,617.6732788085938
57502,389.5169677734375
57569,807.4501342773438
57913,312.85205078125
58662,250.69960021972656
59198,859.1519165039062
61513,665.6901245117188
61994,624.9766845703125
62781,351.35296630859375
64209,316.482666015625
64488,730.9608154296875
65236,401.1724548339844
65342,529.4795532226562
65456,432.79205322265625
65538,561.5827026367188
65800,446.4295349121094
66330,742.6773071289062
66579,369.7018127441406
66906,318.74127197265625
66959,406.13433837890625
67340,545.5074462890625
68042,688.4826049804688
68620,390.5947265625
69087,803.2465209960938
69533,761.8816528320312
72898,599.7142944335938
73805,615.5410766601562
74298,640.564697265625
75201,828.1801147460938
75558,260.427978515625
75894,417.65423583984375
76792,835.8087768554688
77189,506.94512939453125
77584,687.9194946289062
77701,474.2336120605469
78468,355.9663391113281
78971,339.65704345703125
79796,292.82830810546875
80814,238.43231201171875
81229,652.1286010742188
82441,859.8345336914062
82636,689.6609497070312
83555,784.7683715820312
83977,839.9486694335938
84186,706.3519897460938
84473,657.9400024414062
84580,282.5687255859375
85317,378.06561279296875
85634,304.7789306640625
86257,799.885498046875
86985,674.5839233398438
87323,389.8562316894531
87982,629.5471801757812
90422,521.3651123046875
91193,729.4663696289062
91525,529.6837158203125
91661,743.7899780273438
92804,839.7627563476562
95530,340.01409912109375
96821,366.6702880859375
97618,382.7080078125
97856,459.0531005859375
99334,493.80841064453125
99434,615.01416015625
100172,326.18341064453125
100819,742.9036254882812
101363,336.72369384765625
102100,364.451904296875
102729,776.4315795898438
102882,820.9326782226562
103056,318.0064392089844
103257,434.7947998046875
104655,305.7084045410156
105210,450.8138122558594
105590,375.95404052734375
105672,470.05609130859375
105943,482.587646484375
106141,421.6424255371094
106240,309.99127197265625
106674,752.8756713867188
107086,557.6477661132812
107183,301.82928466796875
107744,252.48699951171875
108244,293.46405029296875
108764,792.9502563476562
108911,335.47113037109375
110277,836.8042602539062
111171,617.5780029296875
112119,850.8240356445312
112989,307.4593505859375
113081,871.5054931640625
113247,563.5398559570312
115804,544.7997436523438
116337,679.1666259765625
116809,242.33750915527344
116843,340.2132568359375
116988,407.24444580078125
117056,726.8926391601562
117830,367.7344970703125
118399,271.2113952636719
118901,397.2721862792969
119000,858.7611694335938
120029,532.5774536132812
120293,671.0752563476562
121484,300.43603515625
121684,336.66937255859375
122726,826.8838500976562
122886,346.15252685546875
123002,621.7395629882812
125530,701.0685424804688
127385,762.828125
127718,394.9709167480469
128341,782.303466796875
128685,413.893798828125
129263,294.4139404296875
129485,348.0544738769531
129544,295.4429931640625
130129,745.3853149414062
130352,319.890869140625
130755,710.4544067382812
133565,861.9266357421875
134715,305.42523193359375
135441,392.0469665527344
135751,463.72113037109375
136352,272.442138671875
136502,476.381103515625
137171,501.2159423828125
137715,316.146240234375
137768,835.3757934570312
138209,281.08416748046875
138247,659.304443359375
138880,338.4385986328125
139164,315.6819763183594
139196,359.53570556640625
139264,519.5934448242188
139887,528.5484008789062
140048,415.8612060546875
140525,538.7046508789062
142419,415.0318908691406
142578,336.91168212890625
142882,632.8576049804688
144416,233.24423217773438
144518,422.9647216796875
145738,298.3954772949219
146893,513.3623046875
147072,853.7371215820312
148059,415.3537292480469
148450,575.0116577148438
149889,376.00433349609375
150389,231.38174438476562
150516,784.7415161132812
150830,753.691650390625
150976,445.96673583984375
151773,270.6663818359375
151820,695.2880249023438
153135,744.0357055664062
153758,719.8246459960938
153951,753.9921875
156027,394.4383544921875
157434,676.4105834960938
158433,406.1661071777344
158514,578.1669311523438
158610,532.9213256835938
158705,665.6649780273438
159526,612.5482177734375
159954,844.5457153320312
160752,435.0732421875
160825,821.4666137695312
161996,679.0795288085938
162964,852.8906860351562
163289,369.83465576171875
163379,841.8134155273438
163584,788.9028930664062
164958,273.91632080078125
165108,671.1087646484375
165514,289.2308044433594
166129,580.4513549804688
167945,612.4563598632812
168234,462.53485107421875
168469,648.0054321289062
168560,405.772216796875
168815,600.447998046875
169661,468.9688720703125
169942,434.033447265625
170719,218.979248046875
171145,821.1599731445312
171881,239.71609497070312
172116,534.8963012695312
172221,822.2474975585938
172629,410.77166748046875
172764,873.6239624023438
173187,382.202880859375
173266,335.953125
173328,267.0692138671875
173363,499.4797058105469
173854,550.1602172851562
173974,697.9940795898438
174086,335.8958740234375
174156,390.30999755859375
174777,567.6172485351562
175128,868.2465209960938
176327,870.6912231445312
177328,643.9349975585938
177969,602.9817504882812
178173,246.25918579101562
178577,492.61053466796875
178662,447.1219482421875
178712,385.78125
179181,679.62451171875
179483,459.92352294921875
179767,282.4989013671875
180081,501.365478515625
180181,728.0656127929688
180448,392.51434326171875
181602,678.3505249023438
182788,813.1591796875
184078,815.6480102539062
184490,401.39031982421875
184726,546.29638671875
184964,442.25030517578125
185045,345.67333984375
185772,433.04046630859375
186530,719.1004028320312
186788,611.5664672851562
186854,298.83367919921875
187919,269.5059509277344
187944,759.8190307617188
188840,738.7272338867188
189252,461.3859558105469
189876,256.9235534667969
