Id,Predicted
6198,573.4478149414062
6417,753.1698608398438
7054,611.5958862304688
9628,778.4786987304688
10283,840.1380004882812
10660,346.1848449707031
12778,416.57354736328125
15267,801.2572631835938
17648,363.0623779296875
20377,842.587646484375
21710,512.56396484375
23832,854.2951049804688
24693,875.1107788085938
28920,459.0851135253906
29889,729.6333618164062
30186,469.6522216796875
30596,624.0454711914062
30815,580.4692993164062
30958,372.1982421875
31401,520.436279296875
32452,888.5725708007812
33885,646.1806030273438
34012,508.62249755859375
37794,836.6026000976562
38858,526.2741088867188
38961,269.69512939453125
39912,502.332763671875
43686,623.0835571289062
43792,277.5528564453125
44405,514.8682250976562
44821,456.7799072265625
45083,461.09912109375
45315,335.2984924316406
47093,638.6490478515625
47190,636.4295043945312
47549,778.1046752929688
49333,735.7890014648438
50669,454.6313781738281
53294,537.3136596679688
54019,407.1510925292969
54558,556.4015502929688
55170,514.4973754882812
55846,423.96875
56337,701.86962890625
57502,447.24639892578125
57569,847.4743041992188
57913,342.99005126953125
58662,274.829833984375
59198,877.9622192382812
61513,748.1719970703125
61994,713.6611328125
62781,396.1584167480469
64209,345.7603759765625
64488,800.0232543945312
65236,460.8544616699219
65342,610.8125610351562
65456,503.4875183105469
65538,651.7191162109375
65800,519.0451049804688
66330,805.1859130859375
66579,422.5823974609375
66906,360.39288330078125
66959,467.11553955078125
67340,632.464111328125
68042,762.8818969726562
68620,449.8992919921875
69087,848.2224731445312
69533,817.9807739257812
72898,685.2888793945312
73805,702.0250854492188
74298,724.46875
75201,862.1329345703125
75558,292.8837585449219
75894,481.95013427734375
76792,863.8196411132812
77189,595.0496215820312
77584,765.5046997070312
77701,555.9091186523438
78468,404.3870849609375
78971,378.9150390625
79796,324.2664794921875
80814,259.0121154785156
81229,736.4569091796875
82441,877.9457397460938
82636,763.62646484375
83555,833.1087036132812
83977,868.1754150390625
84186,780.81787109375
84473,740.8273315429688
84580,318.124755859375
85317,433.07049560546875
85634,340.28704833984375
86257,844.5521240234375
86985,753.1124267578125
87323,449.119140625
87982,715.8849487304688
90422,609.7695922851562
91193,800.6813354492188
91525,615.5210571289062
91661,809.2141723632812
92804,868.4489135742188
95530,386.2419738769531
96821,417.9776611328125
97618,437.8520202636719
97856,538.541015625
99334,578.2820434570312
99434,703.2197265625
100172,364.04583740234375
100819,804.2881469726562
101363,380.96905517578125
102100,419.7043151855469
102729,831.5675659179688
102882,857.7463989257812
103056,358.96405029296875
103257,500.3824462890625
104655,334.3155212402344
105210,523.3429565429688
105590,430.53326416015625
105672,547.8651123046875
105943,564.2616577148438
106141,492.9978332519531
106240,347.45904541015625
106674,812.7098999023438
107086,644.3346557617188
107183,331.75543212890625
107744,274.9530944824219
108244,313.73638916015625
108764,840.06982421875
108911,377.3371887207031
110277,865.9254760742188
111171,703.8432006835938
112119,874.1109008789062
112989,338.8498840332031
113081,883.6591796875
113247,654.44775390625
115804,633.9539184570312
116337,758.8989868164062
116809,261.1763916015625
116843,382.66497802734375
116988,475.25494384765625
117056,796.6177978515625
117830,420.9218444824219
118399,304.3240966796875
118901,454.4716796875
119000,879.1909790039062
120029,624.9669799804688
120293,753.940185546875
121484,330.7339172363281
121684,378.77252197265625
122726,863.5595092773438
122886,390.3213806152344
123002,709.9310913085938
125530,774.2118530273438
127385,824.8604125976562
127718,453.51104736328125
128341,831.7805786132812
128685,476.446044921875
129263,324.64739990234375
129485,391.768310546875
129544,326.15472412109375
130129,806.9091186523438
130352,357.1007995605469
130755,782.4444580078125
133565,879.8604125976562
134715,344.1279296875
135441,453.916748046875
135751,542.1865844726562
136352,297.84759521484375
136502,556.3724365234375
137171,581.9009399414062
137715,348.2102355957031
137768,863.6533203125
138209,302.2001953125
138247,737.6786499023438
138880,377.49725341796875
139164,353.9804382324219
139196,406.5201110839844
139264,596.9275512695312
139887,607.0014038085938
140048,481.2030029296875
140525,616.7791137695312
142419,490.99603271484375
142578,375.218994140625
142882,716.7753295898438
144416,250.27679443359375
144518,486.2052001953125
145738,330.22528076171875
146893,588.5026245117188
147072,876.2279052734375
148059,482.857421875
148450,661.0510864257812
149889,427.33294677734375
150389,251.57699584960938
150516,835.2356567382812
150830,815.3936157226562
150976,527.8558349609375
151773,294.2508544921875
151820,771.6060180664062
153135,809.6930541992188
153758,790.99267578125
153951,815.8768920898438
156027,448.8785400390625
157434,755.9817504882812
158433,469.4279479980469
158514,650.8068237304688
158610,610.1384887695312
158705,753.3347778320312
159526,699.572021484375
159954,870.8822631835938
160752,511.22100830078125
160825,858.5573120117188
161996,763.3211059570312
162964,873.9702758789062
163289,426.5872802734375
163379,871.44580078125
163584,837.873779296875
164958,291.51702880859375
165108,758.0426635742188
165514,318.14501953125
166129,672.9241333007812
167945,704.50634765625
168234,529.8970336914062
168469,731.5940551757812
168560,471.4595947265625
168815,687.8649291992188
169661,541.228271484375
169942,494.01080322265625
170719,238.49899291992188
171145,857.2310180664062
171881,259.25323486328125
172116,630.9293823242188
172221,861.5269775390625
172629,473.89483642578125
172764,885.002685546875
173187,433.3465576171875
173266,379.5060119628906
173328,288.2427978515625
173363,577.5519409179688
173854,630.9451904296875
173974,777.3375854492188
174086,377.9087829589844
174156,447.909423828125
174777,649.8742065429688
175128,883.1992797851562
176327,884.3124389648438
177328,732.2941284179688
177969,689.0919799804688
178173,277.24505615234375
178577,578.5741577148438
178662,513.9556884765625
178712,438.61810302734375
179181,761.8250122070312
179483,537.3303833007812
179767,309.385986328125
180081,588.4437866210938
180181,790.9419555664062
180448,445.91839599609375
181602,759.1846313476562
182788,854.8141479492188
184078,856.6204223632812
184490,459.06103515625
184726,629.1881103515625
184964,505.63330078125
185045,387.08966064453125
185772,501.06512451171875
186530,791.7659301757812
186788,693.8071899414062
186854,331.31109619140625
187919,297.61419677734375
187944,820.81884765625
188840,805.0752563476562
189252,531.7055053710938
189876,278.5718994140625
189901,542.0463256835938
190418,471.281005859375
190483,811.2286987304688
190685,502.5915832519531
191307,249.89132690429688
191424,874.8956298828125
191602,505.2198486328125
191774,377.2402648925781
192389,831.6318969726562
193666,700.3703002929688
193890,853.8937377929688
194957,711.6161499023438
195648,562.1098022460938
196598,277.6451416015625
196630,634.6502075195312
196840,789.2431640625
197635,362.977294921875
197816,342.5183410644531
197861,461.551025390625
198105,785.9226684570312
198700,876.5033569335938
198903,526.5977783203125
199451,832.6505126953125
199602,770.419677734375
201013,859.2504272460938
201862,358.1264953613281
202377,507.1178894042969
202477,611.8126831054688
202601,383.86724853515625
203157,412.02569580078125
203375,335.4847412109375
203526,361.4649658203125
203684,683.7899780273438
204072,457.4778747558594
205399,525.1372680664062
207637,865.7018432617188
207936,439.2828369140625
208380,834.580810546875
208517,676.6625366210938
208773,864.2138061523438
208999,758.2516479492188
209453,261.41546630859375
209646,734.0604858398438
210148,604.8685913085938
210875,559.5289916992188
210933,797.60205078125
211280,883.2166137695312
211715,629.9738159179688
211927,824.6785278320312
212138,411.3046875
212268,354.5951232910156
212633,793.7890014648438
213222,461.497314453125
214934,806.6162109375
215089,392.9097900390625
215437,877.4423217773438
216055,436.1561279296875
216197,717.8684692382812
216900,450.2113952636719
217116,847.7167358398438
217260,629.0014038085938
217609,850.3930053710938
218139,564.045166015625
220222,449.1552734375
220924,359.97918701171875
220960,680.1546020507812
221064,637.01953125
221149,771.0260620117188
222704,510.470703125
223672,630.8629760742188
223893,528.0079956054688
223979,882.845458984375
225113,278.44403076171875
225652,377.1546630859375
225724,843.2738647460938
225854,862.6663208007812
226368,561.9337768554688
226636,339.5506591796875
227145,870.5813598632812
227649,472.625244140625
227716,797.05029296875
227877,561.6079711914062
227996,658.071044921875
228420,659.4671020507812
228710,470.8321838378906
229175,437.7494201660156
229244,815.3212280273438
229743,545.0282592773438
229897,571.6657104492188
229995,793.3362426757812
231277,620.365966796875
232299,685.5542602539062
232481,840.5960083007812
233903,300.777587890625
234233,604.1180419921875
234790,528.6400756835938
235313,868.9840698242188
235499,770.0117797851562
235601,548.0941772460938
235859,669.0579223632812
236111,863.5172119140625
236319,809.1244506835938
236485,276.8098449707031
237272,878.8275756835938
237759,509.5603942871094
237812,338.318359375
238479,863.4799194335938
239411,809.8208618164062
239716,653.5029907226562
239951,708.9441528320312
240332,806.2750854492188
240723,654.5410766601562
240911,855.34814453125
241075,692.8670043945312
241473,580.8375854492188
242430,559.32275390625
242531,370.24578857421875
243488,549.6892700195312
243676,409.59564208984375
243884,597.0439453125
244472,784.5225219726562
244603,647.5537719726562
244905,367.7580261230469
245208,257.94219970703125
245945,510.26580810546875
246475,703.6109008789062
246875,692.3078002929688
247197,694.5841674804688
247556,770.894775390625
247785,629.6387329101562
247854,408.537353515625
247975,435.0909729003906
248244,446.1676025390625
248506,426.7084045410156
248900,466.22247314453125
250380,716.0744018554688
250631,638.6781616210938
250712,250.85072326660156
250734,815.3134155273438
251026,307.8039245605469
251152,320.07830810546875
251705,784.5794067382812
252355,484.95751953125
252629,781.8055419921875
252919,724.9199829101562
253382,848.1674194335938
253673,488.29949951171875
253744,368.71063232421875
254112,795.6115112304688
254353,849.6953735351562
255512,644.8231811523438
255596,717.4518432617188
255955,671.8407592773438
256047,858.9381713867188
256389,495.5521240234375
257129,322.6987609863281
257310,256.73345947265625
257512,693.2680053710938
257724,528.413330078125
258902,487.8702392578125
259224,241.97970581054688
259251,887.70751953125
259576,477.8583679199219
260050,635.8340454101562
260171,548.2510375976562
260698,793.1038818359375
261123,486.09100341796875
261285,848.2507934570312
261530,607.0172729492188
261937,807.5704956054688
263029,800.1849975585938
263280,464.5059814453125
263920,767.4362182617188
264049,429.24835205078125
264107,799.5108032226562
264309,534.1373901367188
264806,658.6957397460938
265244,749.8766479492188
266202,493.305908203125
266579,384.8846435546875
269044,805.9345092773438
269264,501.964111328125
270306,829.4104614257812
270570,598.5905151367188
270702,469.16021728515625
270944,451.53839111328125
272684,838.9534301757812
272926,651.9572143554688
273125,272.083251953125
273740,457.0074462890625
274610,590.1356201171875
274930,751.5230102539062
275497,561.8276977539062
276110,454.6900634765625
276569,807.1206665039062
276689,313.25531005859375
276722,757.2484741210938
277041,385.74786376953125
277269,405.401123046875
277331,460.07525634765625
277861,291.67401123046875
277941,479.965087890625
278309,371.9825744628906
279062,737.6028442382812
280056,604.3417358398438
281543,722.7693481445312
281786,583.5139770507812
282169,386.6126708984375
282250,277.84600830078125
282281,875.4291381835938
283164,733.0490112304688
283600,704.9815063476562
284018,506.2253723144531
284106,848.4985961914062
284475,455.95184326171875
284551,876.1488647460938
285013,465.80657958984375
287068,669.3416137695312
287156,868.4295043945312
287469,372.6016845703125
287756,378.5940856933594
288547,728.6325073242188
288646,802.9768676757812
289082,460.27410888671875
289334,300.1000671386719
289365,887.1471557617188
290676,845.9492797851562
291467,479.00543212890625
292959,372.2100830078125
294584,779.6447143554688
295445,577.06396484375
295537,552.3855590820312
295630,794.5323486328125
296169,723.493896484375
296709,850.6530151367188
297115,863.3048706054688
297278,345.5150146484375
297338,719.1993408203125
297497,890.9933471679688
298280,456.03643798828125
299558,879.4845581054688
299723,798.2118530273438
299932,292.8858642578125
299980,753.9345092773438
300202,490.05047607421875
300294,879.5982055664062
300468,351.45989990234375
300562,576.8361206054688
300640,699.5427856445312
301780,500.2839050292969
302326,830.0975952148438
303946,379.23431396484375
304542,424.96087646484375
305023,800.1401977539062
305266,388.3956298828125
305463,347.0208435058594
305483,603.1351928710938
305732,823.3710327148438
305863,688.30517578125
308062,527.3742065429688
308447,489.11566162109375
308884,302.2089538574219
309147,697.036865234375
309394,447.1544494628906
310703,467.4114990234375
310856,283.61297607421875
311532,631.83544921875
311747,771.4614868164062
311991,830.9762573242188
312102,671.5186157226562
312249,647.2172241210938
312451,865.9920043945312
312636,757.1796264648438
312762,385.9374084472656
312869,605.5221557617188
313176,756.3292846679688
314415,778.9124145507812
314597,765.8118286132812
314852,801.6361694335938
314980,543.7450561523438
315167,887.1913452148438
315741,885.3215942382812
315946,870.609130859375
316257,876.6473999023438
316685,331.13922119140625
317323,836.5952758789062
317602,696.9053955078125
317963,559.2711791992188
318231,409.65966796875
318290,287.3621826171875
318465,683.2876586914062
318750,798.4146728515625
319621,611.7119750976562
319693,876.9236450195312
320110,298.1537170410156
320557,542.0694580078125
321117,413.70465087890625
321169,650.7578735351562
322025,407.59344482421875
322501,339.5081787109375
322807,447.064208984375
323654,557.9146118164062
323771,756.5498657226562
324065,481.9031982421875
324722,569.6430053710938
325124,704.4237670898438
325360,564.5388793945312
326383,647.4437866210938
326637,546.2633666992188
328036,428.36956787109375
328249,879.0836791992188
328439,678.4262084960938
329384,854.8449096679688
330165,274.971435546875
331080,754.0493774414062
331938,710.5875854492188
332033,790.0960693359375
332171,827.6876831054688
332889,525.4447021484375
333177,369.85919189453125
333709,808.0040893554688
334117,867.5296020507812
334588,441.7724609375
334877,740.8289184570312
334953,551.6250610351562
335040,351.7998046875
335279,889.4019165039062
335762,757.4649047851562
335948,875.0630493164062
336135,638.5625610351562
336215,876.88427734375
337442,869.9633178710938
337754,695.9166870117188
337852,683.19091796875
337904,455.5047302246094
338436,697.2745971679688
339238,309.7593994140625
339272,827.0858764648438
339917,712.7872924804688
340709,773.6541137695312
340823,820.8417358398438
342100,740.2195434570312
342223,879.4193725585938
342369,874.5768432617188
343121,862.2284545898438
343818,396.14031982421875
343883,346.6037292480469
344229,794.7703247070312
344357,270.80218505859375
344613,759.8919677734375
345116,518.0347290039062
345746,693.4918823242188
346455,459.38262939453125
346720,374.5794677734375
346842,501.1854248046875
347303,563.1693725585938
347374,278.3087158203125
347404,737.4757690429688
348019,823.6226806640625
348582,537.0621948242188
348787,831.2689819335938
348891,316.3716735839844
348988,648.5916137695312
349752,465.2196044921875
350120,587.24365234375
350206,430.8050842285156
350271,487.9727783203125
350576,770.990966796875
351159,641.3357543945312
351512,778.0966186523438
351643,289.5845031738281
352495,587.7742309570312
352601,319.369384765625
352737,502.65216064453125
353962,441.475830078125
354222,860.422119140625
354389,286.71575927734375
354662,691.0076293945312
354953,738.5718383789062
355043,647.3745727539062
355982,604.951904296875
356204,349.130126953125
357635,332.0086669921875
358118,830.6458129882812
358510,843.641357421875
358841,281.0911560058594
359003,839.0986938476562
359186,730.5936889648438
359282,781.2261962890625
360373,248.0599365234375
360584,338.92572021484375
360679,567.1481323242188
361107,627.6657104492188
361743,683.1104736328125
361957,790.2343139648438
362320,520.3770141601562
362394,546.4822998046875
362488,846.7142944335938
363352,880.9017944335938
364019,273.30377197265625
364526,809.2928466796875
364856,479.219482421875
365021,726.4821166992188
365126,620.5535278320312
365726,802.5773315429688
365868,482.6287536621094
367185,765.6702270507812
367819,513.1836547851562
368135,280.66107177734375
368360,845.4763793945312
368850,482.67437744140625
368903,722.5982055664062
370579,846.1106567382812
371486,369.27496337890625
371582,385.7450256347656
371831,874.3442993164062
372274,650.7811279296875
372361,424.1361083984375
374225,589.0079956054688
375055,874.7483520507812
375379,835.0852661132812
376224,519.5673217773438
376309,846.3114624023438
377022,882.0885620117188
377606,843.5150756835938
377953,534.6212768554688
378088,324.2491760253906
378153,346.537353515625
378438,853.6566162109375
379137,676.9198608398438
379231,859.4259643554688
379969,381.750244140625
380038,890.8184204101562
380909,481.90020751953125
381695,511.04632568359375
381849,879.2701416015625
382670,753.53125
382994,766.299072265625
383744,636.6420288085938
384327,753.1216430664062
384416,719.1557006835938
384744,874.7835083007812
384915,852.0558471679688
385136,669.7415161132812
385319,787.6868286132812
386693,705.8939819335938
387030,250.717529296875
387278,646.3175659179688
388353,488.8678283691406
388428,846.7946166992188
388740,456.4122314453125
389048,254.5988006591797
389064,325.4848937988281
389143,585.6882934570312
389264,838.008056640625
389389,300.2453918457031
389560,313.7640686035156
389972,793.4542236328125
390227,725.8292846679688
390791,443.5989685058594
391339,687.522216796875
391714,335.44866943359375
391742,305.65545654296875
392042,806.0299682617188
392751,481.2784423828125
392844,689.1300048828125
393890,743.1965942382812
394472,373.12139892578125
395374,843.6392211914062
396036,370.14617919921875
396471,585.29296875
397173,272.56683349609375
397453,453.33917236328125
397735,614.5523071289062
397871,874.1799926757812
398154,875.1365356445312
398319,324.7784423828125
398519,372.4376525878906
400012,759.28564453125
400175,736.2191162109375
400990,385.33563232421875
401374,830.0249633789062
401521,332.8922119140625
401810,692.4147338867188
402515,773.4827270507812
403095,462.23443603515625
403772,369.7117004394531
403831,673.9270629882812
404162,729.1602172851562
404337,679.6964111328125
405721,688.2271118164062
406097,615.5786743164062
406214,695.4420776367188
406451,395.65313720703125
406621,455.15716552734375
406678,469.37884521484375
407791,445.7804260253906
407929,880.2749633789062
408343,432.97412109375
408381,755.1079711914062
408608,863.0918579101562
408923,636.7180786132812
409261,866.8013305664062
409606,548.3164672851562
409863,681.6419067382812
410194,323.43951416015625
411558,860.9317016601562
412428,487.1879577636719
413006,431.0407409667969
413130,722.3433227539062
413471,648.9091186523438
414090,753.3063354492188
414236,231.04901123046875
414256,640.0744018554688
414700,476.162841796875
414986,786.2540893554688
415155,768.8339233398438
416200,695.6279907226562
416283,372.4967041015625
416547,413.410888671875
416590,864.5762939453125
417789,879.4435424804688
418953,834.9782104492188
419781,445.83074951171875
419912,700.1965942382812
420499,382.5072326660156
420587,775.3970336914062
420863,632.5836791992188
420976,884.8534545898438
423000,612.2041625976562
423082,689.713623046875
423633,624.8162231445312
424047,584.1406860351562
424866,389.353271484375
424945,548.7389526367188
425773,795.6885986328125
426324,465.55267333984375
426703,834.9486694335938
427204,489.475341796875
427665,655.2391967773438
427749,564.9939575195312
428054,337.536865234375
428357,532.7582397460938
428432,864.3582153320312
428852,539.179443359375
428984,841.4655151367188
429327,519.4188232421875
429948,752.5938110351562
430140,494.535400390625
430231,361.2846984863281
432397,371.3536376953125
432453,867.7588500976562
433438,592.3223266601562
434622,556.8439331054688
435574,828.66455078125
436278,774.2864990234375
436549,712.6965942382812
436694,518.4072875976562
436786,819.9817504882812
437752,532.2813720703125
437824,611.5291137695312
438308,769.575439453125
438903,429.48956298828125
439061,832.8878173828125
440250,633.4646606445312
441731,384.82977294921875
442130,823.32763671875
442630,641.9427490234375
443439,467.26885986328125
443714,875.0696411132812
444930,676.5282592773438
445071,891.9651489257812
445731,579.6080932617188
445943,795.7564086914062
446911,530.8583374023438
447451,752.5012817382812
447793,879.0750122070312
448219,815.2251586914062
449029,777.5558471679688
449369,292.76580810546875
450349,514.9791259765625
450478,451.0368957519531
451188,723.7904663085938
451400,593.6616821289062
451965,766.61669921875
452312,860.0409545898438
452686,299.0772705078125
453306,814.33935546875
453617,772.1220092773438
454111,672.5801391601562
455703,639.6071166992188
456021,564.8733520507812
459205,683.5586547851562
459468,385.1607666015625
459522,479.47711181640625
460547,379.13037109375
460635,458.59710693359375
462226,677.1303100585938
462949,410.2520446777344
463201,825.5593872070312
463367,390.9949951171875
463528,881.2160034179688
464036,454.98236083984375
464117,738.3121948242188
464650,305.43597412109375
465002,409.69171142578125
466270,759.6264038085938
466398,879.2257080078125
466592,346.73779296875
467201,757.133056640625
468070,486.11279296875
468451,401.30938720703125
469169,399.068359375
469961,826.9635620117188
470422,348.14825439453125
470614,662.8085327148438
471445,537.7073364257812
471535,419.4693603515625
471971,377.81512451171875
472373,347.97747802734375
472652,388.11102294921875
473861,380.37664794921875
474403,479.4234313964844
475709,531.5294799804688
476314,871.7313842773438
476788,524.0410766601562
477466,566.7109985351562
477579,430.615966796875
477767,881.691162109375
478130,556.6691284179688
479834,527.7131958007812
480402,761.00830078125
481358,741.6066284179688
482203,846.8553466796875
482874,756.7653198242188
483359,236.48065185546875
483395,374.38214111328125
483594,771.30322265625
483739,749.7888793945312
484508,796.9047241210938
485287,509.60882568359375
485383,409.58624267578125
486520,824.695556640625
486810,407.3876647949219
487063,497.9486083984375
487357,785.2835693359375
487569,530.175537109375
487662,792.1749877929688
487833,741.6621704101562
488841,467.1968078613281
489110,890.2122192382812
489603,287.57666015625
489963,413.32318115234375
490017,836.0254516601562
490190,513.9508056640625
490357,379.5191650390625
490416,844.2710571289062
490972,424.60382080078125
491235,811.0093383789062
491568,424.11029052734375
492553,665.958740234375
493129,748.7467041015625
493384,422.02984619140625
493717,848.5468139648438
494983,572.033447265625
495062,481.6204528808594
495799,456.9964599609375
497889,379.507080078125
497925,250.7424774169922
500284,834.0873413085938
501433,376.2794494628906
501502,450.15386962890625
501756,825.7055053710938
502224,751.4149169921875
502357,885.3556518554688
502878,760.9706420898438
503336,855.4336547851562
503657,802.2546997070312
504798,763.6843872070312
505976,597.19775390625
506424,370.60968017578125
506485,325.87664794921875
506626,831.4540405273438
507255,323.89019775390625
507472,303.9246826171875
507511,677.2659912109375
507707,879.4042358398438
509028,820.0808715820312
509379,628.8233032226562
509758,524.9069213867188
510383,618.4443969726562
510915,490.88055419921875
511723,566.6907958984375
512312,546.2760620117188
512869,849.310546875
515397,853.0634765625
516892,529.9000854492188
517730,594.9885864257812
518331,374.0504455566406
518391,275.51470947265625
518627,326.75079345703125
518845,377.5440673828125
518903,463.84674072265625
519068,369.6295166015625
519367,764.3248901367188
519989,550.1243286132812
520308,359.2803955078125
520570,529.2754516601562
520663,537.8801879882812
520926,616.3776245117188
521319,581.1897583007812
521494,827.267822265625
521656,681.9185180664062
521939,446.4244384765625
522022,378.85760498046875
522406,433.25189208984375
522894,603.3984985351562
523146,403.0235595703125
523327,361.9651794433594
524039,407.1761474609375
524664,544.6543579101562
524974,349.0956115722656
525706,398.849365234375
526604,500.15850830078125
527213,532.1956176757812
527520,208.55833435058594
527850,876.8447875976562
